Time (s),PF,RR,BAT,MT
7.96621,2.401430,2.464480,2.401430,2.401430
7.96721,2.401390,246.021000,2.401390,2.401390
7.96821,2.401340,2.443810,2.401340,2.401340
7.96921,2.401290,246.016000,2.401290,2.401290
7.97021,2.401250,250.192000,2.401250,2.401250
7.97121,2.401200,3.089490,3950.540000,2.401200
7.97221,6.035690,2471.120000,3950.500000,6.035690
7.97321,3950.450000,2.443570,2.401110,3950.450000
7.97421,2.401060,246.001000,2.401060,2.401060
7.97521,2.401010,245.998000,2.401010,2.401010
7.97621,2.400960,3.079880,2.400960,2.400960
7.97721,2.400920,245.993000,2.400920,2.400920
7.97821,2.400870,2.443330,2.400870,2.400870
7.97921,2.400820,3.098980,2.400820,2.400820
7.98021,2.400780,5.599430,2.400780,2.400780
7.98121,2.400730,3.814980,3950.090000,2.400730
7.98221,6.034580,3209.360000,3950.040000,6.034580
7.98321,3950.000000,252.826000,2.400640,3950.000000
7.98421,2.400590,245.973000,2.400590,2.400590
7.98521,2.400540,2.561600,2.400540,2.400540
7.98621,2.400500,2.947160,2.400500,2.400500
7.98721,2.400450,245.964000,2.400450,2.400450
7.98821,2.400400,2.442860,2.400400,2.400400
7.98921,2.400360,2.497950,2.400360,2.400360
7.99021,2.400310,3.088310,2.400310,2.400310
7.99121,2.400260,3.981920,3949.630000,2.400260
7.99221,6.033470,3949.580000,3949.580000,6.033470
7.99321,3949.540000,252.306000,2.400170,3949.540000
7.99421,2.400120,245.944000,2.400120,2.400120
7.99521,2.400070,3.098010,2.400070,2.400070
7.99621,2.400030,2.400030,2.400030,2.400030
7.99721,2.399980,2.497560,2.399980,2.399980
7.99821,2.399930,2.442380,2.399930,2.399930
7.99921,2.399890,2.442330,2.399890,2.399890
8.00021,2.399840,3.981190,6.032580,2.399840
8.00121,2.399900,3.981290,3949.330000,2.399900
8.00221,6.032900,3209.040000,3949.450000,6.032900
8.00321,3949.560000,253.777000,2.400080,3949.560000
8.00421,2.400170,245.955000,2.400170,2.400170
8.00521,2.400270,2.497860,2.400270,2.400270
8.00621,2.400360,2.851810,2.400360,2.400360
8.00721,2.400450,245.977000,2.400450,2.400450
8.00821,2.400540,2.498150,2.400540,2.400540
8.00921,2.400630,3.098700,2.400630,2.400630
8.01021,2.400720,3.982850,2.400720,2.400720
8.01121,2.400820,3950.470000,3950.470000,2.400820
8.01221,6.034710,3950.580000,3950.580000,6.034710
8.01321,3950.690000,6.508830,2.401000,3950.690000
8.01421,2.401090,246.026000,2.401090,2.401090
8.01521,2.401180,246.033000,2.401180,2.401180
8.01621,2.401270,2.401270,2.401270,2.401270
8.01721,2.401370,246.047000,2.401370,2.401370
8.01821,2.401460,2.499120,2.401460,2.401460
8.01921,2.401550,3.099850,2.401550,2.401550
8.02021,2.401640,251.543000,2.401640,2.401640
8.02121,2.401730,3951.600000,3951.600000,2.401730
8.02221,6.036520,2471.880000,3951.720000,6.036520
8.02321,3951.830000,6.510820,2.401920,3951.830000
8.02421,2.402010,246.097000,2.402010,2.402010
8.02521,2.402100,2.499800,2.402100,2.402100
8.02621,2.402190,2.949080,2.402190,2.402190
8.02721,2.402280,246.118000,2.402280,2.402280
8.02821,2.402380,3.100880,2.402380,2.402380
8.02921,2.402470,2.444970,2.402470,2.402470
8.03021,2.402560,3952.620000,2.402560,2.402560
8.03121,2.402650,3211.720000,3952.740000,2.402650
8.03221,6.038330,3952.850000,3952.850000,6.038330
8.03321,3952.970000,249.517000,2.402830,3952.970000
8.03421,2.402930,246.168000,2.402930,2.402930
8.03521,2.403020,3.101680,2.403020,2.403020
8.03621,2.403110,2.403110,2.403110,2.403110
8.03721,2.403200,246.189000,2.403200,2.403200
8.03821,2.403290,246.196000,2.403290,2.403290
8.03921,2.403390,2.445910,2.403390,2.403390
8.04021,2.403480,991.181000,2.403480,2.403480
8.04121,2.403570,3953.870000,3953.870000,2.403570
8.04221,6.040150,3953.990000,3953.990000,6.040150
8.04321,3954.100000,251.709000,2.403750,3954.100000
8.04421,2.403850,246.239000,2.403850,2.403850
8.04521,2.403940,246.246000,2.403940,2.403940
8.04621,2.404030,2.404030,2.404030,2.404030
8.04721,2.404120,246.260000,2.404120,2.404120
8.04821,2.404210,246.267000,2.404210,2.404210
8.04921,2.404300,2.446850,2.404300,2.404300
8.05021,2.404400,746.640000,2.404400,2.404400
8.05121,2.404490,3955.010000,3955.010000,2.404490
8.05221,6.041960,3213.490000,3955.120000,6.041960
8.05321,3955.240000,4.696500,2.404670,3955.240000
8.05421,2.404760,246.310000,2.404760,2.404760
8.05521,2.404860,246.317000,2.404860,2.404860
8.05621,2.404950,2.404950,2.404950,2.404950
8.05721,2.405040,246.331000,2.405040,2.405040
8.05821,2.405130,246.338000,2.405130,2.405130
8.05921,2.405220,2.447800,2.405220,2.405220
8.06021,2.405320,250.138000,2.405320,2.405320
8.06121,2.405410,3214.320000,3956.150000,2.405410
8.06221,6.043770,3214.410000,3956.260000,6.043770
8.06321,3956.380000,2.448170,2.405590,3956.380000
8.06421,2.405680,246.381000,2.405680,2.405680
8.06521,2.405780,246.388000,2.405780,2.405780
8.06621,2.405870,2.405870,2.405870,2.405870
8.06721,2.405960,246.402000,2.405960,2.405960
8.06821,2.406050,246.409000,2.406050,2.406050
8.06921,2.406140,2.448740,2.406140,2.406140
8.07021,2.406240,5.577750,2.406240,2.406240
8.07121,2.406330,3.825190,3957.290000,2.406330
8.07221,6.045590,3215.340000,3957.400000,6.045590
8.07321,3957.510000,2.449120,2.406510,3957.510000
8.07421,2.406600,246.452000,2.406600,2.406600
8.07521,2.406700,246.459000,2.406700,2.406700
8.07621,2.406790,2.406790,2.406790,2.406790
8.07721,2.406880,246.473000,2.406880,2.406880
8.07821,2.406970,246.481000,2.406970,2.406970
8.07921,2.407060,2.449680,2.407060,2.407060
8.08021,2.407160,249.102000,2.407160,2.407160
8.08121,2.407250,3.098020,3958.420000,2.407250
8.08221,6.047410,3216.260000,3958.540000,6.047410
8.08321,3958.650000,5.603520,2.407430,3958.650000
8.08421,2.407520,246.523000,2.407520,2.407520
8.08521,2.407620,246.530000,2.407620,2.407620
8.08621,2.407710,2.860050,2.407710,2.407710
8.08721,2.407800,246.545000,2.407800,2.407800
8.08821,2.407890,2.450530,2.407890,2.407890
8.08921,2.407980,3.107890,2.407980,2.407980
8.09021,2.408080,2.729000,2.408080,2.408080
8.09121,2.408170,11.753100,3959.560000,2.408170
8.09221,6.049220,2476.860000,3959.680000,6.049220
8.09321,3959.790000,2.451000,2.408350,3959.790000
8.09421,2.408440,246.594000,2.408440,2.408440
8.09521,2.408540,246.601000,2.408540,2.408540
8.09621,2.408630,2.956470,2.408630,2.408630
8.09721,2.408720,246.616000,2.408720,2.408720
8.09821,2.408810,2.451470,2.408810,2.408810
8.09921,2.408900,2.506980,2.408900,2.408900
8.10021,2.409000,2.451660,2.918260,2.409000
8.10121,2.409090,3.830160,3960.700000,2.409090
8.10221,6.051040,3220.110000,3960.820000,6.051040
8.10321,3960.930000,253.032000,2.409270,3960.930000
8.10421,2.409370,246.665000,2.409370,2.409370
8.10521,2.409460,3.109730,2.409460,2.409460
8.10621,2.409550,2.634280,2.409550,2.409550
8.10721,2.409640,246.687000,2.409640,2.409640
8.10821,2.409730,2.507850,2.409730,2.409730
8.10921,2.409830,2.452510,2.409830,2.409830
8.11021,2.409920,2.668980,2.409920,2.409920
8.11121,2.410010,11.761100,3961.840000,2.410010
8.11221,6.052860,3219.210000,3961.950000,6.052860
8.11321,3962.070000,253.105000,2.410190,3962.070000
8.11421,2.410290,246.737000,2.410290,2.410290
8.11521,2.410380,2.508530,2.410380,2.410380
8.11621,2.410470,2.410470,2.410470,2.410470
8.11721,2.410560,3.111110,2.410560,2.410560
8.11821,2.410660,2.453360,2.410660,2.410660
8.11921,2.410750,2.453450,2.410750,2.410750
8.12021,2.410840,3.103030,2.410840,2.410840
8.12121,2.410930,3221.870000,3962.980000,2.410930
8.12221,6.054680,3221.970000,3963.090000,6.054680
8.12321,3963.210000,254.652000,2.411120,3963.210000
8.12421,2.411210,246.808000,2.411210,2.411210
8.12521,2.411300,246.815000,2.411300,2.411300
8.12621,2.411390,2.411390,2.411390,2.411390
8.12721,2.411490,3.112270,2.411490,2.411490
8.12821,2.411580,246.836000,2.411580,2.411580
8.12921,2.411670,2.509890,2.411670,2.411670
8.13021,2.411760,11.357600,2.411760,2.411760
8.13121,2.411850,3964.120000,3964.120000,2.411850
8.13221,6.056500,3964.230000,3964.230000,6.056500
8.13321,3964.350000,8.897400,2.412040,3964.350000
8.13421,2.412130,246.879000,2.412130,2.412130
8.13521,2.412220,246.886000,2.412220,2.412220
8.13621,2.412320,2.443790,2.412320,2.412320
8.13721,2.412410,3.113420,2.412410,2.412410
8.13821,2.412500,246.908000,2.412500,2.412500
8.13921,2.412590,2.455340,2.412590,2.412590
8.14021,2.412680,3965.150000,2.412680,2.412680
8.14121,2.412780,3221.730000,3965.260000,2.412780
8.14221,6.058320,3965.380000,3965.380000,6.058320
8.14321,3965.490000,2.990000,2.412960,3965.490000
8.14421,2.413050,246.950000,2.413050,2.413050
8.14521,2.413150,246.958000,2.413150,2.413150
8.14621,2.413240,2.413240,2.413240,2.413240
8.14721,2.413330,246.972000,2.413330,2.413330
8.14821,2.413420,246.979000,2.413420,2.413420
8.14921,2.413520,2.456290,2.413520,2.413520
8.15021,2.413610,993.338000,2.413610,2.413610
8.15121,2.413700,3.838460,3966.400000,2.413700
8.15221,6.060140,3966.520000,3966.520000,6.060140
8.15321,3966.630000,2.456670,2.413880,3966.630000
8.15421,2.413980,247.022000,2.413980,2.413980
8.15521,2.414070,247.029000,2.414070,2.414070
8.15621,2.414160,2.414160,2.414160,2.414160
8.15721,2.414250,247.043000,2.414250,2.414250
8.15821,2.414350,247.050000,2.414350,2.414350
8.15921,2.414440,2.457240,2.414440,2.414440
8.16021,2.414530,5.593260,2.414530,2.414530
8.16121,2.414620,3.108310,3967.540000,2.414620
8.16221,6.061960,2481.690000,3967.660000,6.061960
8.16321,3967.770000,6.024430,2.414810,3967.770000
8.16421,2.414900,247.093000,2.414900,2.414900
8.16521,2.414990,247.100000,2.414990,2.414990
8.16621,2.415090,3.455920,2.415090,2.415090
8.16721,2.415180,247.114000,2.415180,2.415180
8.16821,2.415270,2.458090,2.415270,2.415270
8.16921,2.415360,3.117110,2.415360,2.415360
8.17021,2.415460,6.251170,2.415460,2.415460
8.17121,2.415550,3.109590,3968.690000,2.415550
8.17221,6.063780,2482.570000,3968.800000,6.063780
8.17321,3968.920000,2.993550,2.415730,3968.920000
8.17421,2.415820,247.164000,2.415820,2.415820
8.17521,2.415920,247.171000,2.415920,2.415920
8.17621,2.416010,2.964950,2.416010,2.416010
8.17721,2.416100,247.186000,2.416100,2.416100
8.17821,2.416190,2.459030,2.416190,2.416190
8.17921,2.416290,2.459130,2.416290,2.416290
8.18021,2.416380,2.676400,2.416380,2.416380
8.18121,2.416470,1740.830000,3969.830000,2.416470
8.18221,6.065600,2483.290000,3969.940000,6.065600
8.18321,3970.060000,253.023000,2.416660,3970.060000
8.18421,2.416750,247.236000,2.416750,2.416750
8.18521,2.416840,247.243000,2.416840,2.416840
8.18621,2.416930,2.966010,2.416930,2.416930
8.18721,2.417030,3.119190,2.417030,2.417030
8.18821,2.417120,2.459980,2.417120,2.417120
8.18921,2.417210,2.460080,2.417210,2.417210
8.19021,2.417300,2.894750,2.417300,2.417300
8.19121,2.417400,3226.540000,3970.970000,2.417400
8.19221,6.067430,2484.010000,3971.090000,6.067430
8.19321,3971.200000,253.360000,2.417580,3971.200000
8.19421,2.417670,247.307000,2.417670,2.417670
8.19521,2.417770,247.314000,2.417770,2.417770
8.19621,2.417860,2.417860,2.417860,2.417860
8.19721,2.417950,3.120350,2.417950,2.417950
8.19821,2.418040,2.516620,2.418040,2.418040
8.19921,2.418140,2.516720,2.418140,2.418140
8.20021,2.418230,3972.000000,2.418230,2.418230
8.20121,2.418320,2484.650000,3972.120000,2.418320
8.20221,6.069250,3972.230000,3972.230000,6.069250
8.20321,3972.350000,255.238000,2.418510,3972.350000
8.20421,2.418600,247.379000,2.418600,2.418600
8.20521,2.418690,247.386000,2.418690,2.418690
8.20621,2.418780,2.450350,2.418780,2.418780
8.20721,2.418880,247.400000,2.418880,2.418880
8.20821,2.418970,247.407000,2.418970,2.418970
8.20921,2.419060,2.461970,2.419060,2.419060
8.21021,2.419150,3.677830,6.070710,2.419150
8.21121,2.419250,3228.230000,3973.260000,2.419250
8.21221,6.071080,3973.380000,3973.380000,6.071080
8.21321,3973.490000,2.518090,2.419430,3973.490000
8.21421,2.419530,247.450000,2.419530,2.419530
8.21521,2.419620,247.457000,2.419620,2.419620
8.21621,2.419710,2.419710,2.419710,2.419710
8.21721,2.419800,2.518480,2.419800,2.419800
8.21821,2.419900,247.479000,2.419900,2.419900
8.21921,2.419990,3.122890,2.419990,2.419990
8.22021,2.420080,248.274000,2.420080,2.420080
8.22121,2.420170,3.116050,3974.410000,2.420170
8.22221,6.072910,3.850290,3974.520000,6.072910
8.22321,3974.630000,250.131000,2.420360,3974.630000
8.22421,2.420450,247.522000,2.420450,2.420450
8.22521,2.420540,247.529000,2.420540,2.420540
8.22621,2.420640,2.646030,2.420640,2.420640
8.22721,2.420730,247.543000,2.420730,2.420730
8.22821,2.420820,2.519550,2.420820,2.420820
8.22921,2.420910,3.124050,2.420910,2.420910
8.23021,2.421010,2.681710,2.421010,2.421010
8.23121,2.421100,2486.800000,3975.550000,2.421100
8.23221,6.074730,3975.670000,3975.670000,6.074730
8.23321,3975.780000,255.458000,2.421290,3975.780000
8.23421,2.421380,247.593000,2.421380,2.421380
8.23521,2.421470,247.600000,2.421470,2.421470
8.23621,2.421560,2.971330,2.421560,2.421560
8.23721,2.421660,3.124980,2.421660,2.421660
8.23821,2.421750,2.464720,2.421750,2.421750
8.23921,2.421840,2.464820,2.421840,2.421840
8.24021,2.421930,2.900640,2.421930,2.421930
8.24121,2.422030,3231.190000,3976.700000,2.422030
8.24221,6.076560,3231.280000,3976.810000,6.076560
8.24321,3976.930000,253.725000,2.422210,3976.930000
8.24421,2.422300,3.125790,2.422300,2.422300
8.24521,2.422400,3.125900,2.422400,2.422400
8.24621,2.422490,2.422490,2.422490,2.422490
8.24721,2.422580,3.126140,2.422580,2.422580
8.24821,2.422680,247.693000,2.422680,2.422680
8.24921,2.422770,2.465770,2.422770,2.422770
8.25021,2.422860,3.684090,2.422860,2.422860
8.25121,2.422950,4.024980,3977.840000,2.422950
8.25221,6.078390,3977.960000,3977.960000,6.078390
8.25321,3978.070000,255.605000,2.423140,3978.070000
8.25421,2.423230,247.736000,2.423230,2.423230
8.25521,2.423320,247.743000,2.423320,2.423320
8.25621,2.423420,2.877660,2.423420,2.423420
8.25721,2.423510,247.758000,2.423510,2.423510
8.25821,2.423600,2.522490,2.423600,2.423600
8.25921,2.423700,2.466720,2.423700,2.423700
8.26021,2.423790,3.344770,2.423790,2.423790
8.26121,2.423880,3.856810,3978.990000,2.423880
8.26221,6.080220,3979.100000,3979.100000,6.080220
8.26321,3979.220000,6.558720,2.424070,3979.220000
8.26421,2.424160,247.808000,2.424160,2.424160
8.26521,2.424250,247.815000,2.424250,2.424250
8.26621,2.424350,2.424350,2.424350,2.424350
8.26721,2.424440,247.829000,2.424440,2.424440
8.26821,2.424530,2.523470,2.424530,2.424530
8.26921,2.424620,2.467670,2.424620,2.424620
8.27021,2.424720,2.467760,2.424720,2.424720
8.27121,2.424810,11.825700,3980.140000,2.424810
8.27221,6.082050,2489.740000,3980.250000,6.082050
8.27321,3980.370000,6.560730,2.425000,3980.370000
8.27421,2.425090,247.880000,2.425090,2.425090
8.27521,2.425180,247.887000,2.425180,2.425180
8.27621,2.425270,2.489040,2.425270,2.425270
8.27721,2.425370,2.468430,2.425370,2.425370
8.27821,2.425460,247.908000,2.425460,2.425460
8.27921,2.425550,2.468620,2.425550,2.425550
8.28021,2.425650,2.749390,2.425650,2.425650
8.28121,2.425740,3.123810,3981.280000,2.425740
8.28221,6.083880,2490.460000,3981.400000,6.083880
8.28321,3981.510000,6.562740,2.425920,3981.510000
8.28421,2.426020,247.951000,2.426020,2.426020
8.28521,2.426110,247.958000,2.426110,2.426110
8.28621,2.426200,2.651930,2.426200,2.426200
8.28721,2.426300,247.973000,2.426300,2.426300
8.28821,2.426390,2.533710,2.426390,2.426390
8.28921,2.426480,2.525520,2.426480,2.426480
8.29021,2.426570,2.688110,2.426570,2.426570
8.29121,2.426670,3.125110,3982.430000,2.426670
8.29221,6.085710,13.846100,3982.550000,6.085710
8.29321,3982.660000,255.899000,2.426850,3982.660000
8.29421,2.426950,248.023000,2.426950,2.426950
8.29521,2.427040,2.526110,2.427040,2.427040
8.29621,2.427130,2.652920,2.427130,2.427130
8.29721,2.427220,3.196200,2.427220,2.427220
8.29821,2.427320,2.470430,2.427320,2.427320
8.29921,2.427410,2.526510,2.427410,2.427410
8.30021,2.427500,3.569390,2.941230,2.427500
8.30121,2.427600,3.126410,3983.580000,2.427600
8.30221,6.087550,5.139050,3983.700000,6.087550
8.30321,3983.810000,255.973000,2.427780,3983.810000
8.30421,2.427880,248.095000,2.427880,2.427880
8.30521,2.427970,2.471100,2.427970,2.427970
8.30621,2.428060,2.653900,2.428060,2.428060
8.30721,2.428150,3.133100,2.428150,2.428150
8.30821,2.428250,2.471380,2.428250,2.428250
8.30921,2.428340,2.471480,2.428340,2.428340
8.31021,2.428430,3.183590,2.428430,2.428430
8.31121,2.428530,3.127710,3984.730000,2.428530
8.31221,6.089380,3984.850000,3984.850000,6.089380
8.31321,3984.960000,256.047000,2.428710,3984.960000
8.31421,2.428810,248.167000,2.428810,2.428810
8.31521,2.428900,2.472050,2.428900,2.428900
8.31621,2.428990,2.947700,2.428990,2.428990
8.31721,2.429080,248.188000,2.429080,2.429080
8.31821,2.429180,2.472330,2.429180,2.429180
8.31921,2.429270,2.528470,2.429270,2.429270
8.32021,2.429360,3.790960,2.429360,2.429360
8.32121,2.429460,3.129000,3985.880000,2.429460
8.32221,6.091220,3985.990000,3985.990000,6.091220
8.32321,3986.110000,255.230000,2.429640,3986.110000
8.32421,2.429740,248.238000,2.429740,2.429740
8.32521,2.429830,2.473000,2.429830,2.429830
8.32621,2.429920,2.655880,2.429920,2.429920
8.32721,2.430010,248.260000,2.430010,2.430010
8.32821,2.430110,2.473290,2.430110,2.430110
8.32921,2.430200,2.529450,2.430200,2.430200
8.33021,2.430290,3.186240,2.430290,2.430290
8.33121,2.430390,3.130300,3987.030000,2.430390
8.33221,6.093050,501.897000,3987.140000,6.093050
8.33321,3987.260000,5.885460,4.039430,3987.260000
8.33421,2.430670,248.310000,2.430670,2.430670
8.33521,2.430760,2.473950,2.430760,2.430760
8.33621,2.430850,2.656860,2.430850,2.430850
8.33721,2.430950,248.332000,2.430950,2.430950
8.33821,2.431040,2.474240,2.431040,2.431040
8.33921,2.431130,248.346000,2.431130,2.431130
8.34021,2.431230,2.474430,4.040660,2.431230
8.34121,2.431320,3.131600,3988.180000,2.431320
8.34221,6.094890,3.131730,3988.300000,6.094890
8.34321,3988.410000,254.786000,2.431500,3988.410000
8.34421,2.431600,248.382000,2.431600,2.431600
8.34521,2.431690,2.531020,2.431690,2.431690
8.34621,2.431780,2.657850,2.431780,2.431780
8.34721,2.431880,248.436000,2.431880,2.431880
8.34821,2.431970,2.475200,2.431970,2.431970
8.34921,2.432060,2.531420,2.432060,2.432060
8.35021,2.432160,2.913640,2.432160,2.432160
8.35121,2.432250,3.132900,3989.330000,2.432250
8.35221,6.096720,3.872060,3989.450000,6.096720
8.35321,3989.560000,3989.560000,2.432440,3989.560000
8.35421,2.432530,248.454000,2.432530,2.432530
8.35521,2.432620,3.138690,2.432620,2.432620
8.35621,2.432720,2.658840,2.432720,2.432720
8.35721,2.432810,3.138920,2.432810,2.432810
8.35821,2.432900,2.934660,2.432900,2.432900
8.35921,2.433000,2.532400,2.433000,2.433000
8.36021,2.433090,3.134070,2.433090,2.433090
8.36121,2.433180,3.134200,3990.480000,2.433180
8.36221,6.098560,3990.600000,3990.600000,6.098560
8.36321,3990.710000,256.416000,2.433370,3990.710000
8.36421,2.433460,248.526000,2.433460,2.433460
8.36521,2.433550,3.369140,2.433550,2.433550
8.36621,2.433650,2.659830,2.433650,2.433650
8.36721,2.433740,248.547000,2.433740,2.433740
8.36821,2.433830,2.477100,2.433830,2.433830
8.36921,2.433930,2.533380,2.433930,2.433930
8.37021,2.434020,3.191560,2.434020,2.434020
8.37121,2.434110,3.191690,3991.630000,2.434110
8.37221,6.100400,13.883700,3991.750000,6.100400
8.37321,3991.870000,6.580850,2.434300,3991.870000
8.37421,2.434390,248.598000,2.434390,2.434390
8.37521,2.434490,2.477770,2.434490,2.434490
8.37621,2.434580,2.434580,2.434580,2.434580
8.37721,2.434670,248.619000,2.434670,2.434670
8.37821,2.434770,2.478060,2.434770,2.434770
8.37921,2.434860,2.534370,2.434860,2.434860
8.38021,2.434950,3.361070,2.434950,2.434950
8.38121,2.435050,3.136810,3992.790000,2.435050
8.38221,6.102240,5.154560,3992.900000,6.102240
8.38321,3993.020000,5.894680,2.435230,3993.020000
8.38421,2.435330,248.670000,2.435330,2.435330
8.38521,2.435420,2.478730,2.435420,2.435420
8.38621,2.435510,2.435510,2.435510,2.435510
8.38721,2.435610,249.183000,2.435610,2.435610
8.38821,2.435700,2.479020,2.435700,2.435700
8.38921,2.435790,248.706000,2.435790,2.435790
8.39021,2.435890,2.698800,2.435890,2.435890
8.39121,2.435980,3.801690,3993.940000,2.435980
8.39221,6.104080,3.821760,3994.060000,6.104080
8.39321,3994.170000,3.019730,2.436170,3994.170000
8.39421,2.436260,248.742000,2.436260,2.436260
8.39521,2.436350,2.535940,2.436350,2.436350
8.39621,2.436450,2.662790,2.436450,2.436450
8.39721,2.436540,2.479880,2.436540,2.436540
8.39821,2.436630,3.667200,2.436630,2.436630
8.39921,2.436730,2.480070,2.436730,2.436730
8.40021,2.436820,249.225000,2.436820,2.436820
8.40121,2.436910,3.803200,3995.090000,2.436910
8.40221,6.105920,3.880470,3995.210000,6.105920
8.40321,3995.320000,255.227000,2.437100,3995.320000
8.40421,2.437190,248.814000,2.437190,2.437190
8.40521,2.437290,2.536930,2.437290,2.437290
8.40621,2.437380,2.989500,2.437380,2.437380
8.40721,2.437470,248.836000,2.437470,2.437470
8.40821,2.437570,2.480930,2.437570,2.437570
8.40921,2.437660,2.537320,2.437660,2.437660
8.41021,2.437750,3.196890,2.437750,2.437750
8.41121,2.437850,3.140720,3996.250000,2.437850
8.41221,6.107760,3996.360000,3996.360000,6.107760
8.41321,3996.480000,256.785000,2.438030,3996.480000
8.41421,2.438130,248.886000,2.438130,2.438130
8.41521,2.438220,2.537910,2.438220,2.438220
8.41621,2.438310,2.664770,2.438310,2.438310
8.41721,2.438410,248.908000,2.438410,2.438410
8.41821,2.438500,2.481890,2.438500,2.438500
8.41921,2.438600,2.538310,2.438600,2.438600
8.42021,2.438690,3.141890,2.438690,2.438690
8.42121,2.438780,3.142020,3997.400000,2.438780
8.42221,6.109610,2748.500000,3997.520000,6.109610
8.42321,3997.630000,256.859000,2.438970,3997.630000
8.42421,2.439060,248.958000,2.439060,2.439060
8.42521,2.439160,2.482560,2.439160,2.439160
8.42621,2.439250,2.665760,2.439250,2.439250
8.42721,2.439340,248.980000,2.439340,2.439340
8.42821,2.439440,2.482840,2.439440,2.439440
8.42921,2.439530,2.539300,2.439530,2.439530
8.43021,2.439620,3.199560,2.439620,2.439620
8.43121,2.439720,3.143330,3998.560000,2.439720
8.43221,6.111450,7.175940,3998.670000,6.111450
8.43321,3998.790000,255.448000,2.439900,3998.790000
8.43421,2.440000,249.030000,2.440000,2.440000
8.43521,2.440090,2.483510,2.440090,2.440090
8.43621,2.440180,2.960390,2.440180,2.440180
8.43721,2.440280,249.052000,2.440280,2.440280
8.43821,2.440370,2.483800,2.440370,2.440370
8.43921,2.440470,2.540280,2.440470,2.440470
8.44021,2.440560,3.200890,2.440560,2.440560
8.44121,2.440650,3.144630,3999.710000,2.440650
8.44221,6.113290,5.166230,3999.830000,6.113290
8.44321,3999.940000,254.629000,2.440840,3999.940000
8.44421,2.440930,249.102000,2.440930,2.440930
8.44521,2.441030,3.149190,2.441030,2.441030
8.44621,2.441120,2.961450,2.441120,2.441120
8.44721,2.441210,249.124000,2.441210,2.441210
8.44821,2.441310,2.484760,2.441310,2.441310
8.44921,2.441400,2.541270,2.441400,2.441400
8.45021,2.441490,3.202230,2.441490,2.441490
8.45121,2.441590,3.145940,4000.870000,2.441590
8.45221,6.115140,2003.730000,4000.980000,6.115140
8.45321,4001.100000,5.907630,2.441780,4001.100000
8.45421,2.441870,249.175000,2.441870,2.441870
8.45521,2.441960,2.485430,2.441960,2.441960
8.45621,2.442060,2.668740,2.442060,2.442060
8.45721,2.442150,249.196000,2.442150,2.442150
8.45821,2.442240,2.574520,2.442240,2.442240
8.45921,2.442340,2.542260,2.442340,2.442340
8.46021,2.442430,2.485910,2.442430,2.442430
8.46121,2.442520,3.147250,4.062100,2.442520
8.46221,6.116980,2006.340000,4002.140000,6.116980
8.46321,4002.260000,5.909480,2.442710,4002.260000
8.46421,2.442810,249.247000,2.442810,2.442810
8.46521,2.442900,249.254000,2.442900,2.442900
8.46621,2.442990,2.669730,2.442990,2.442990
8.46721,2.443090,249.301000,2.443090,2.443090
8.46821,2.443180,3.381760,2.443180,2.443180
8.46921,2.443270,2.543250,2.443270,2.443270
8.47021,2.443370,2.707390,2.443370,2.443370
8.47121,2.443460,3.148560,4.063880,2.443460
8.47221,6.118830,3252.630000,4003.300000,6.118830
8.47321,4003.410000,4003.410000,2.443650,4003.410000
8.47421,2.443740,249.319000,2.443740,2.443740
8.47521,2.443840,249.326000,2.443840,2.443840
8.47621,2.443930,2.670720,2.443930,2.443930
8.47721,2.444020,249.373000,2.444020,2.444020
8.47821,2.444120,2.487640,2.444120,2.444120
8.47921,2.444210,2.544240,2.444210,2.444210
8.48021,2.444300,3.149730,2.444300,2.444300
8.48121,2.444400,3.149860,4004.340000,2.444400
8.48221,6.120680,4004.450000,4004.450000,6.120680
8.48321,4004.570000,257.304000,6.120860,4004.570000
8.48421,2.444680,249.391000,2.444680,2.444680
8.48521,2.444770,2.488310,2.444770,2.444770
8.48621,2.444870,2.671720,2.444870,2.444870
8.48721,2.444960,249.413000,2.444960,2.444960
8.48821,2.445050,2.488600,2.445050,2.445050
8.48921,2.445150,2.545220,2.445150,2.445150
8.49021,2.445240,2.709540,6.122160,2.445240
8.49121,2.445340,3.151170,4005.500000,2.445340
8.49221,6.122530,13.940400,4005.610000,6.122530
8.49321,4005.730000,257.378000,6.122710,4005.730000
8.49421,2.445620,249.464000,2.445620,2.445620
8.49521,2.445710,2.489270,2.445710,2.445710
8.49621,2.445800,2.672710,2.445800,2.445800
8.49721,2.445900,3.220100,2.445900,2.445900
8.49821,2.445990,2.489560,2.445990,2.445990
8.49921,2.446090,2.489660,2.446090,2.446090
8.50021,2.446180,3.208910,6.124000,2.446180
8.50121,2.446270,3.152480,4006.650000,2.446270
8.50221,6.124370,5.177930,4006.770000,6.124370
8.50321,4006.890000,255.965000,2.446460,4006.890000
8.50421,2.446550,249.536000,2.446550,2.446550
8.50521,2.446650,2.490230,2.446650,2.446650
8.50621,2.446740,2.673710,2.446740,2.446740
8.50721,2.446840,249.558000,2.446840,2.446840
8.50821,2.446930,2.490520,2.446930,2.446930
8.50921,2.447020,249.572000,6.125670,2.447020
8.51021,2.447120,3.153660,2.447120,2.447120
8.51121,2.447210,3.153790,4007.810000,2.447210
8.51221,6.126220,4007.930000,4007.930000,6.126220
8.51321,4008.050000,257.527000,2.447400,4008.050000
